,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Destination Country,IATA_y,ICAO_y,destination_latitude,destination_longitude,Destination Altitude,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent,Routes
52993,NH,324,KIX,3992,TNA,4108,Y,0.0,738,3992.0,Kansai International Airport,Osaka,Japan,KIX,RJBB,34.4272995,135.2440033,26.0,9,U,Asia/Tokyo,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,29
52997,CA,751,CAN,3370,TNA,4108,Y,0.0,738,3370.0,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,ZGGG,23.39240074,113.2990036,50.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,47
53002,CA,751,CGO,3375,TNA,4108,Y,0.0,CR2 738,3375.0,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,ZHCC,34.5196991,113.8410034,495.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,24
53005,CA,751,CGQ,4380,TNA,4108,Y,0.0,738,4380.0,Longjia Airport,Changchun,China,CGQ,ZYCC,43.99620056,125.6849976,706.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,8
53010,CA,751,CKG,3393,TNA,4108,Y,0.0,738,3393.0,Chongqing Jiangbei International Airport,Chongqing,China,CKG,ZUCK,29.71920013,106.6419983,1365.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,38
53014,CA,751,CSX,3371,TNA,4108,Y,0.0,738,3371.0,Changsha Huanghua International Airport,Changcha,China,CSX,ZGHA,28.18919945,113.2200012,217.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,16
53022,KL,3090,CTU,3395,TNA,4108,Y,0.0,32S,3395.0,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.57850075,103.9469986,1625.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,64
53025,ZH,4611,CTU,3395,TNA,4108,Y,0.0,320,3395.0,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.57850075,103.9469986,1625.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,64
53027,CA,751,DLC,3404,TNA,4108,Y,0.0,CR2,3404.0,Zhoushuizi Airport,Dalian,China,DLC,ZYTL,38.96569824,121.5390015,107.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,17
53032,CA,751,FOC,3385,TNA,4108,Y,0.0,CR2,3385.0,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.93510056,119.663002,46.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,33
53033,CZ,1767,FOC,3385,TNA,4108,Y,0.0,737,3385.0,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.93510056,119.663002,46.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,33
53037,CA,751,HET,6345,TNA,4108,Y,0.0,738,6345.0,Baita International Airport,Hohhot,China,HET,ZBHH,40.851398,111.823997,3556.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,13
53038,CZ,1767,HET,6345,TNA,4108,Y,0.0,737,6345.0,Baita International Airport,Hohhot,China,HET,ZBHH,40.851398,111.823997,3556.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,13
53042,CA,751,HRB,3400,TNA,4108,Y,0.0,738,3400.0,Taiping Airport,Harbin,China,HRB,ZYHB,45.62340164,126.25,457.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,18
53047,ZH,4611,HRB,3400,TNA,4108,Y,0.0,738,3400.0,Taiping Airport,Harbin,China,HRB,ZYHB,45.62340164,126.25,457.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,18
53048,CA,751,ICN,3930,TNA,4108,Y,0.0,738,3930.0,Incheon International Airport,Seoul,South Korea,ICN,RKSI,37.46910095,126.4509964,23.0,9,U,Asia/Seoul,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,38
53054,CA,751,KHN,3384,TNA,4108,Y,0.0,733,3384.0,Nanchang Changbei International Airport,Nanchang,China,KHN,ZSCN,28.86499977,115.9000015,143.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,12
53059,CA,751,KMG,3382,TNA,4108,Y,0.0,738,3382.0,Kunming Changshui International Airport,Kunming,China,KMG,ZPPP,25.1019444,102.9291667,6903.0,8,N,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,30
53062,ZH,4611,KMG,3382,TNA,4108,Y,0.0,738,3382.0,Kunming Changshui International Airport,Kunming,China,KMG,ZPPP,25.1019444,102.9291667,6903.0,8,N,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,30
53063,CA,751,KWE,3394,TNA,4108,Y,0.0,738,3394.0,Longdongbao Airport,Guiyang,China,KWE,ZUGY,26.53849983,106.8010025,3736.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,19
53067,CA,751,LHW,3378,TNA,4108,Y,0.0,738,3378.0,Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,ZLLL,36.51520157,103.6200027,6388.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,13
53072,CA,751,PEK,3364,TNA,4108,Y,0.0,738,3364.0,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,97
53075,CA,751,SHE,4144,TNA,4108,Y,0.0,738,4144.0,Taoxian Airport,Shenyang,China,SHE,ZYTX,41.63980103,123.4830017,198.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,27
53076,CZ,1767,SHE,4144,TNA,4108,Y,0.0,737,4144.0,Taoxian Airport,Shenyang,China,SHE,ZYTX,41.63980103,123.4830017,198.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,27
53082,CA,751,SZX,3374,TNA,4108,Y,0.0,738,3374.0,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,ZGSZ,22.63929939,113.810997,13.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,39
53086,CA,751,TYN,3369,TNA,4108,Y,0.0,CR7 CR2,3369.0,Taiyuan Wusu Airport,Taiyuan,China,TYN,ZBYN,37.74689865,112.6279984,2575.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,19
53088,CA,751,URC,3399,TNA,4108,Y,0.0,738,3399.0,Ürümqi Diwopu International Airport,Urumqi,China,URC,ZWWW,43.90710068,87.47419739,2125.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,15
53092,CA,751,WNZ,6392,TNA,4108,Y,0.0,738,6392.0,Wenzhou Longwan International Airport,Wenzhou,China,WNZ,ZSWZ,27.912201,120.851997,0.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,15
53094,CA,751,WUH,3376,TNA,4108,Y,0.0,738,3376.0,Wuhan Tianhe International Airport,Wuhan,China,WUH,ZHHH,30.7838,114.208,113.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,20
53099,CA,751,XIY,3379,TNA,4108,Y,0.0,738,3379.0,Xi'an Xianyang International Airport,Xi'an,China,XIY,ZLXY,34.447102,108.751999,1572.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,34
53105,CA,751,XMN,3383,TNA,4108,Y,0.0,738 CR2,3383.0,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400063,118.1279984,59.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,55
53106,CZ,1767,XMN,3383,TNA,4108,Y,0.0,737,3383.0,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400063,118.1279984,59.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,55
53109,CA,751,SHA,3391,TNA,4108,Y,0.0,738,3391.0,Shanghai Hongqiao International Airport,Shanghai,China,SHA,ZSSS,31.19790077,121.3359985,10.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,28
53112,BR,2091,KHH,2264,TNA,4108,Y,0.0,M90,2264.0,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,RCKH,22.57710075,120.3499985,31.0,8,U,Asia/Taipei,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,11
53115,CA,751,YNT,3392,TNA,4108,Y,0.0,738 CR2,3392.0,Yantai Laishan Airport,Yantai,China,YNT,ZSYT,37.40169907,121.3720016,59.0,8,U,Asia/Shanghai,Asia,4108.0,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.85720062,117.2160034,76.0,8,U,Asia/Shanghai,Asia,14
53126,US,5265,PER,3351,AKL,2006,Y,0.0,772,3351.0,Perth International Airport,Perth,Australia,PER,YPPH,-31.94029999,115.9670029,67.0,8,N,Australia/Perth,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,27
53127,VA,5360,PER,3351,AKL,2006,Y,0.0,772,3351.0,Perth International Airport,Perth,Australia,PER,YPPH,-31.94029999,115.9670029,67.0,8,N,Australia/Perth,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,27
53135,MU,1758,MEL,3339,AKL,2006,Y,0.0,73H,3339.0,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434.0,10,O,Australia/Hobart,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,32
53138,TN,225,MEL,3339,AKL,2006,Y,0.0,73H,3339.0,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434.0,10,O,Australia/Hobart,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,32
53139,US,5265,MEL,3339,AKL,2006,Y,0.0,773,3339.0,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434.0,10,O,Australia/Hobart,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,32
53140,VA,5360,MEL,3339,AKL,2006,Y,0.0,320 73H 773,3339.0,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434.0,10,O,Australia/Hobart,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,32
53143,AA,24,SYD,3361,AKL,2006,Y,0.0,737,3361.0,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21.0,10,O,Australia/Sydney,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,52
53148,MU,1758,SYD,3361,AKL,2006,Y,0.0,73H,3361.0,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21.0,10,O,Australia/Sydney,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,52
53151,TN,225,SYD,3361,AKL,2006,Y,0.0,73H,3361.0,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21.0,10,O,Australia/Sydney,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,52
53152,US,5265,SYD,3361,AKL,2006,Y,0.0,320 772 763,3361.0,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21.0,10,O,Australia/Sydney,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,52
53153,VA,5360,SYD,3361,AKL,2006,Y,0.0,763 73H 320 772,3361.0,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21.0,10,O,Australia/Sydney,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,52
53166,US,5265,ADL,3341,AKL,2006,Y,0.0,320,3341.0,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-34.945,138.531006,20.0,9.5,O,Australia/Adelaide,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,13
53167,VA,5360,ADL,3341,AKL,2006,Y,0.0,320,3341.0,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-34.945,138.531006,20.0,9.5,O,Australia/Adelaide,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,13
53168,AA,24,BNE,3320,AKL,2006,Y,0.0,737,3320.0,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,64
53172,QF,4089,BNE,3320,AKL,2006,Y,0.0,388 73H,3320.0,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,64
53173,TN,225,BNE,3320,AKL,2006,Y,0.0,73H,3320.0,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,64
53174,US,5265,BNE,3320,AKL,2006,Y,0.0,773 772,3320.0,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,64
53175,VA,5360,BNE,3320,AKL,2006,Y,0.0,73H 773 772 320 763,3320.0,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,64
53179,US,5265,CNS,3322,AKL,2006,Y,0.0,320,3322.0,Cairns International Airport,Cairns,Australia,CNS,YBCS,-16.88579941,145.7550049,10.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,19
53180,VA,5360,CNS,3322,AKL,2006,Y,0.0,320,3322.0,Cairns International Airport,Cairns,Australia,CNS,YBCS,-16.88579941,145.7550049,10.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,19
53187,QF,4089,NAN,1960,AKL,2006,Y,0.0,73H 332 73W,1960.0,Nadi International Airport,Nandi,Fiji,NAN,NFFN,-17.7553997,177.4429932,59.0,12,U,Pacific/Fiji,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,15
53188,US,5265,NAN,1960,AKL,2006,Y,0.0,772 320 763 773,1960.0,Nadi International Airport,Nandi,Fiji,NAN,NFFN,-17.7553997,177.4429932,59.0,12,U,Pacific/Fiji,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,15
53189,AA,24,PPT,4075,AKL,2006,Y,0.0,340,4075.0,Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-17.553699,-149.606995,5.0,-10,U,Pacific/Tahiti,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53198,VA,5360,OOL,3321,AKL,2006,Y,0.0,73H 320,3321.0,Gold Coast Airport,Coolangatta,Australia,OOL,YBCG,-28.1644001,153.5050049,21.0,10,N,Australia/Brisbane,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,6
53204,US,5265,APW,1969,AKL,2006,Y,0.0,320 763,1969.0,Faleolo International Airport,Faleolo,Samoa,APW,NSFA,-13.82999992,-172.0079956,58.0,13,U,Pacific/Apia,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53205,VA,5360,APW,1969,AKL,2006,Y,0.0,73H,1969.0,Faleolo International Airport,Faleolo,Samoa,APW,NSFA,-13.82999992,-172.0079956,58.0,13,U,Pacific/Apia,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53208,VA,5360,TBU,1963,AKL,2006,Y,0.0,73H,1963.0,Fua'amotu International Airport,Tongatapu,Tonga,TBU,NFTF,-21.24119949,-175.1499939,126.0,13,U,Pacific/Tongatapu,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53212,US,5265,RAR,1959,AKL,2006,Y,0.0,763 320 772,1959.0,Rarotonga International Airport,Avarua,Cook Islands,RAR,NCRG,-21.20269966,-159.8059998,19.0,-10,U,Pacific/Rarotonga,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,4
53213,VA,5360,RAR,1959,AKL,2006,Y,0.0,73H,1959.0,Rarotonga International Airport,Avarua,Cook Islands,RAR,NCRG,-21.20269966,-159.8059998,19.0,-10,U,Pacific/Rarotonga,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,4
53218,NZ,345,BHE,2037,AKL,2006,Y,0.0,DH3 BEH,2037.0,Woodbourne Airport,Woodbourne,New Zealand,BHE,NZWB,-41.5182991,173.8699951,109.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,3
53219,NZ,345,GIS,2012,AKL,2006,Y,0.0,DH3 BEH,2012.0,Gisborne Airport,Gisborne,New Zealand,GIS,NZGS,-38.66329956,177.9779968,15.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53220,NZ,345,HLZ,2015,AKL,2006,Y,0.0,BEH,2015.0,Hamilton International Airport,Hamilton,New Zealand,HLZ,NZHN,-37.86669922,175.3320007,172.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,4
53222,NZ,345,KAT,2018,AKL,2006,Y,0.0,BEH,2018.0,Kaitaia Airport,Kaitaia,New Zealand,KAT,NZKT,-35.06999969,173.2850037,270.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,1
53223,NZ,345,KKE,2017,AKL,2006,Y,0.0,BEH DH3,2017.0,Kerikeri Airport,Kerikeri,New Zealand,KKE,NZKK,-35.26279831,173.9120026,492.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,1
53225,NZ,345,NPE,4095,AKL,2006,Y,0.0,AT7 DH3,4095.0,Hawke's Bay Airport,NAPIER,New Zealand,NPE,NZNR,-39.465801,176.869995,6.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,3
53226,NZ,345,NPL,2023,AKL,2006,Y,0.0,DH3 AT7,2023.0,New Plymouth Airport,New Plymouth,New Zealand,NPL,NZNP,-39.00859833,174.1790009,97.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,3
53227,NZ,345,NSN,2024,AKL,2006,Y,0.0,DH3 AT7,2024.0,Nelson Airport,Nelson,New Zealand,NSN,NZNS,-41.2983017,173.220993,17.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,4
53228,NZ,345,PMR,2028,AKL,2006,Y,0.0,AT7 DH3,2028.0,Palmerston North Airport,Palmerston North,New Zealand,PMR,NZPM,-40.3205986,175.6170044,151.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,5
53229,NZ,345,PPQ,2029,AKL,2006,Y,0.0,DH3,2029.0,Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,NZPP,-40.90470123,174.9889984,22.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53230,NZ,345,ROT,2031,AKL,2006,Y,0.0,BEH DH3,2031.0,Rotorua Regional Airport,Rotorua,New Zealand,ROT,NZRO,-38.10919952,176.3170013,935.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,3
53231,NZ,345,TRG,2034,AKL,2006,Y,0.0,DH3 BEH AT7,2034.0,Tauranga Airport,Tauranga,New Zealand,TRG,NZTG,-37.6719017,176.1959991,13.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,3
53232,NZ,345,TUO,2007,AKL,2006,Y,0.0,BEH,2007.0,Taupo Airport,Taupo,New Zealand,TUO,NZAP,-38.73970032,176.0839996,1335.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,2
53233,NZ,345,WAG,2047,AKL,2006,Y,0.0,BEH,2047.0,Wanganui Airport,Wanganui,New Zealand,WAG,NZWU,-39.96220016,175.0249939,27.0,12,Z,Pacific/Auckland,Oceania,2006.0,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23.0,12,Z,Pacific/Auckland,Oceania,1
